fips,year,cbsa,cbsa_ind,comn_mentl_hlth_ctr,critcl_access_hosp,disab_with,disab_without,do_nf_activ,do_nf_prim_care_pc_excl_rsdnt,econ_depndnt_typolgy,fedly_qualfd_hlth_ctr,hi_povty_typolgy,hosp_adm,hosp_beds,hpsa_dent,hpsa_mentl_hlth,hpsa_prim_care,land_area_mi2,md_nf_activ,md_nf_fammed_gen_all_pc,md_nf_pc_hosp_all,md_nf_prim_care_pc_excl_rsdnt,medcr_ffs_hosp_readm_rate,nhsc_sites,nurs_fac,nurs_fac_beds,pct_uninsured_under65,per_cap_persnl_incom,pers_25plus,pers_25plus_4yr_coll,persons_in_poverty,phys_nf_prim_care_pc_exc_rsdt,pop_65plus_x,popn_densty_per_squr_mi,popn_est,popn_loss_typolgy,prstnt_povty_typolgy,recrtn_typolgy,rural_hlth_clincs,rural_urban_contnm,stgh,urban_influnc,vetn_popn_est,pop_total,pop_65plus_y,pct_65plus,pop_25_54,pct_25_54,median_hh_income,median_gross_rent,median_home_value,unemployment_rate,lfp_rate,pct_bachelors_plus,pct_uninsured,pct_commute_30plus,mean_commute_minutes,rent_burden_pct,own_burden_pct,pct_disability,poverty_rate,pct_white,pct_black,pct_asian,pct_hispanic,ipeds_completions_cna,ipeds_completions_lpn,ipeds_completions_other_nursing,ipeds_completions_rn,ipeds_completions_total,nh_beds_total,magnet_hospital_present,init_nursing_emp_share,nat_rn_wage,nat_lpn_wage,bartik_iv,bartik_iv_lpn,rn_pums_wage,lpn_pums_wage,rn_licensed_county,rn_age_under35_pct,rn_age_55plus_pct,lpn_licensed_county,lpn_age_under35_pct,lpn_age_55plus_pct,nurse_total_count,rn_per_100k,lpn_per_100k,nurse_total_per_100k
26007,2015,10980.0,2.0,0.0,,2521.0,14018.0,16.0,7.0,0.0,3.0,,4851.0,125.0,2.0,2.0,2.0,,65.0,12.0,15.0,15.0,,2.0,2.0,0.0,,37309.0,21155.0,3807.0,4598.0,22.0,6326.0,,28803.0,0.0,,0.0,2.0,,0.0,,2826.0,29068,6139,21.12,10390,35.74,38829,564,93300,9.32,46.61,16.54,11.93,14.11,,43.45,21.35,15.64,17.21,96.73,0.57,0.46,1.25,0.0,25.0,0.0,23.0,48.0,171.0,,0.0,71000.0,44030.0,0.0,0.0,22.53,19.02,,,,,,,,,,
26007,2016,,,0.0,0.0,2666.0,13675.0,18.0,7.0,,5.0,,4622.0,125.0,2.0,1.0,2.0,,63.0,11.0,18.0,13.0,,2.0,2.0,0.0,,38157.0,21150.0,3797.0,4365.0,20.0,6411.0,,28704.0,,,,2.0,,0.0,,2757.0,28929,6256,21.63,10163,35.13,39832,570,92700,7.85,46.86,16.78,9.92,14.03,,44.67,20.92,15.45,16.28,96.83,0.59,0.4,1.3,0.0,24.0,0.0,26.0,50.0,171.0,,0.0,72180.0,44840.0,0.0,0.0,21.34,8.28,,,,,,,,,,
26007,2017,10980.0,2.0,0.0,0.0,,,18.0,7.0,,8.0,,4553.0,125.0,2.0,1.0,2.0,,61.0,10.0,19.0,14.0,,1.0,2.0,0.0,,39288.0,,,3865.0,21.0,6534.0,,28462.0,,,,2.0,,0.0,,2692.0,28730,6326,22.02,9979,34.73,40954,568,94000,6.41,47.19,17.3,7.58,13.71,,40.64,19.26,15.94,14.98,96.82,0.59,0.5,1.29,0.0,27.0,0.0,26.0,53.0,171.0,,0.0,73550.0,45710.0,0.0,0.0,25.28,12.64,,,,,,,,,,
26007,2018,10980.0,2.0,0.0,0.0,,,14.0,5.0,,9.0,,4585.0,125.0,2.0,1.0,2.0,,56.0,10.0,17.0,14.0,,2.0,2.0,0.0,,40985.0,,,4277.0,19.0,6647.0,,28360.0,,,,1.0,,0.0,,2558.0,28612,6395,22.35,9805,34.27,41991,573,95600,6.01,46.71,17.45,6.29,14.04,,39.33,17.65,15.75,14.4,96.88,0.52,0.49,1.34,0.0,16.0,0.0,31.0,47.0,171.0,,0.0,75510.0,47050.0,0.0,0.0,30.39,15.2,,,,,,,,,,
26007,2019,,,0.0,0.0,,,15.0,5.0,,9.0,,4588.0,125.0,2.0,1.0,2.0,,54.0,10.0,18.0,13.0,,3.0,2.0,0.0,7.0,41783.0,,,3894.0,18.0,6781.0,,28405.0,,,,1.0,,0.0,,2492.0,28520,6488,22.75,9755,34.2,43363,596,96500,6.0,47.36,18.0,5.36,14.14,,36.84,17.73,15.24,14.29,96.78,0.58,0.62,1.38,0.0,32.0,0.0,20.0,52.0,171.0,,0.0,77460.0,48500.0,0.0,0.0,33.67,20.71,,,,,,,,,,
26007,2020,10980.0,2.0,0.0,0.0,2666.0,13675.0,16.0,6.0,,9.0,,4264.0,127.0,2.0,1.0,2.0,571.9,53.0,10.0,16.0,13.0,15.44,2.0,149.0,0.0,6.3,45685.0,21150.0,3797.0,4334.0,19.0,6997.0,50.6,28238.0,,,,1.0,,0.0,,2423.0,28431,6604,23.23,9671,34.02,42603,580,104900,7.48,46.74,17.95,4.77,15.57,15.78,39.29,16.88,16.31,14.35,96.05,0.58,0.5,1.45,0.0,30.0,0.0,22.0,52.0,171.0,,0.0,80010.0,50090.0,0.0,0.0,,,,,,,,,,,,
26007,2021,,,0.0,0.0,3006.0,13558.0,15.0,6.0,,9.0,,4101.0,127.0,2.0,1.0,2.0,,50.0,13.0,13.0,16.0,13.06,2.0,2.0,0.0,6.4,48428.0,21477.0,3609.0,4405.0,22.0,7099.0,,28893.0,,,,0.0,,0.0,,2364.0,28913,6734,23.29,9763,33.77,44864,606,111200,7.13,45.35,16.8,5.26,17.61,16.43,37.24,17.1,18.15,14.91,94.98,0.66,0.49,1.51,0.0,28.0,0.0,30.0,58.0,171.0,,0.0,82750.0,51850.0,0.0,0.0,29.3,32.44,,,,,,,,,,
26007,2022,,,0.0,0.0,2874.0,13495.0,16.0,6.0,,9.0,,3891.0,124.0,2.0,1.0,2.0,,55.0,17.0,15.0,19.0,11.9,3.0,2.0,0.0,6.2,48633.0,21535.0,3603.0,4448.0,25.0,7351.0,,28847.0,,,,0.0,,0.0,,2338.0,28911,6935,23.99,9725,33.64,49133,638,128000,7.35,45.68,16.73,5.48,17.3,16.43,39.1,16.71,17.56,16.51,94.84,0.77,0.46,1.53,0.0,19.0,0.0,21.0,40.0,171.0,,0.0,89010.0,55860.0,0.0,0.0,,,,,,,,,,,,
26007,2023,10980.0,2.0,0.0,0.0,3217.0,12986.0,17.0,6.0,,9.0,,4131.0,86.0,2.0,1.0,2.0,,52.0,15.0,14.0,16.0,15.35,3.0,2.0,0.0,,51634.0,21587.0,3829.0,4536.0,22.0,7403.0,,28904.0,,,,1.0,7.0,0.0,,2306.0,28908,7075,24.47,9757,33.75,51909,660,137800,7.09,44.78,17.74,5.13,16.69,16.18,39.01,17.63,19.85,16.98,93.32,0.86,0.49,1.58,0.0,29.0,0.0,20.0,49.0,171.0,,0.0,94480.0,60790.0,0.0,0.0,,,,,,,,,,,,
26009,2010,,,0.0,0.0,1452.0,11638.0,6.0,4.0,,2.0,,0.0,0.0,1.0,1.0,2.0,475.7,11.0,4.0,1.0,5.0,,,108.0,0.0,,31791.0,17244.0,4296.0,3528.0,9.0,,49.6,,,,,2.0,,0.0,,2673.0,23975,4982,20.78,8640,36.04,43123,663,156500,,,23.29,,29.65,,45.91,33.42,,15.49,96.5,0.3,0.28,1.54,,,,,,133.0,,0.0,,41360.0,,0.0,,,,,,,,,,,,
26009,2011,,,0.0,0.0,1653.0,11312.0,7.0,5.0,,2.0,,0.0,0.0,1.0,1.0,2.0,,6.0,4.0,0.0,3.0,,,1.0,0.0,,33775.0,17297.0,4379.0,3830.0,8.0,5282.0,,23316.0,,,,2.0,,0.0,,2428.0,23787,5101,21.44,8454,35.54,42440,702,156600,13.56,46.28,23.44,,32.0,,51.02,32.79,,16.71,96.57,0.3,0.29,1.62,,,,,,133.0,,0.0,,42040.0,,0.0,,,,,,,,,,,,
26009,2012,,,0.0,0.0,1679.0,11157.0,6.0,6.0,,2.0,,0.0,0.0,2.0,1.0,2.0,,5.0,5.0,0.0,2.0,,,1.0,0.0,,35726.0,17290.0,4614.0,3148.0,8.0,5591.0,,23406.0,,,,2.0,,0.0,,2379.0,23634,5286,22.37,8222,34.79,43171,710,148100,13.64,46.22,23.87,14.35,31.96,,54.11,31.58,11.24,16.02,96.47,0.29,0.25,1.73,,,,,,133.0,,0.0,67930.0,42400.0,0.0,0.0,27.78,18.86,,,,,,,,,,
26009,2013,,0.0,0.0,0.0,1735.0,11031.0,5.0,5.0,,2.0,,0.0,0.0,2.0,1.0,1.0,,7.0,3.0,0.0,4.0,,2.0,1.0,0.0,,37250.0,17252.0,4645.0,3226.0,9.0,5774.0,,23370.0,,,,2.0,9.0,0.0,10.0,2328.0,23504,5436,23.13,8015,34.1,45362,703,141300,13.54,46.83,23.83,13.6,32.89,22.82,48.66,30.29,11.33,15.37,96.27,0.24,0.27,1.81,,,,,,133.0,,0.0,68910.0,42910.0,0.0,0.0,30.23,14.61,,,,,,,,,,
26009,2014,,,0.0,0.0,1656.0,11114.0,6.0,5.0,,2.0,0.0,0.0,0.0,,,,,7.0,4.0,0.0,5.0,,2.0,1.0,0.0,,39424.0,17364.0,4899.0,2996.0,10.0,5864.0,,23267.0,,0.0,,2.0,,0.0,,2308.0,23368,5591,23.93,7797,33.37,46480,692,136800,12.06,46.05,24.91,13.37,33.73,22.73,46.57,28.83,11.09,14.11,96.45,0.27,0.27,1.88,,,,,,133.0,,0.0,69790.0,43420.0,0.0,0.0,26.22,17.65,,,,,,,,,,
26009,2015,,0.0,0.0,,1686.0,11031.0,8.0,7.0,5.0,2.0,,0.0,0.0,2.0,1.0,2.0,,7.0,4.0,0.0,5.0,,1.0,1.0,0.0,,41718.0,17456.0,5035.0,3244.0,12.0,5994.0,,23154.0,0.0,,1.0,2.0,,0.0,,2266.0,23267,5745,24.69,7658,32.91,46845,695,140700,9.68,45.36,25.32,11.26,35.44,22.82,45.13,28.03,12.75,14.48,96.08,0.32,0.28,1.93,,,,,,133.0,,0.0,71000.0,44030.0,0.0,0.0,31.62,18.02,,,,,,,,,,
26009,2016,,,0.0,0.0,1753.0,10939.0,9.0,7.0,,2.0,,0.0,0.0,2.0,1.0,2.0,,9.0,5.0,0.0,6.0,,0.0,1.0,0.0,,42870.0,17555.0,5191.0,2686.0,13.0,6080.0,,23144.0,,,,2.0,,0.0,,2168.0,23215,5899,25.41,7458,32.13,48825,699,145100,7.82,45.1,26.69,9.29,35.22,23.07,40.69,25.35,13.08,12.95,95.9,0.34,0.27,1.96,,,,,,133.0,,0.0,72180.0,44840.0,0.0,0.0,30.79,13.26,,,,,,,,,,
26009,2017,,0.0,0.0,0.0,,,11.0,8.0,,2.0,,0.0,0.0,2.0,1.0,2.0,,12.0,5.0,1.0,6.0,,0.0,1.0,0.0,,43615.0,,,2564.0,14.0,6178.0,,23292.0,,,,1.0,,0.0,,2115.0,23133,5938,25.67,7334,31.7,50988,701,151500,6.1,44.98,26.92,7.93,36.12,23.22,35.86,23.79,13.59,12.58,96.03,0.33,0.31,2.09,,,,,,133.0,,0.0,73550.0,45710.0,0.0,0.0,29.21,9.61,,,,,,,,,,
26009,2018,,0.0,0.0,0.0,,,12.0,9.0,,2.0,,0.0,0.0,2.0,1.0,2.0,,12.0,5.0,2.0,6.0,,0.0,1.0,0.0,,47070.0,,,2439.0,15.0,6342.0,,23365.0,,,,1.0,,0.0,,2150.0,23177,6041,26.06,7263,31.34,52589,749,157600,5.34,44.7,28.21,7.12,34.66,22.58,37.44,22.9,12.97,12.03,96.03,0.37,0.31,2.23,,,,,,133.0,,0.0,75510.0,47050.0,0.0,0.0,35.96,16.92,,,,,,,,,,
26009,2019,,,0.0,0.0,,,12.0,9.0,,2.0,,0.0,0.0,2.0,1.0,2.0,,11.0,5.0,2.0,5.0,,0.0,1.0,0.0,9.2,47855.0,,,2216.0,14.0,6536.0,,23324.0,,,,1.0,,0.0,,2098.0,23206,6189,26.67,7159,30.85,56165,752,160500,3.83,45.03,28.84,6.12,34.62,23.06,37.64,20.53,13.26,11.02,96.06,0.44,0.35,2.34,,,,,,133.0,,0.0,77460.0,48500.0,0.0,0.0,32.2,12.63,,,,,,,,,,
26009,2020,,0.0,0.0,0.0,1753.0,10939.0,11.0,9.0,,2.0,,0.0,0.0,2.0,1.0,2.0,475.68,11.0,5.0,2.0,5.0,15.13,1.0,20.0,0.0,8.4,52490.0,17555.0,5191.0,2625.0,14.0,6692.0,49.3,23449.0,,,,1.0,,0.0,,2053.0,23301,6348,27.24,7026,30.15,57256,761,161700,4.24,46.33,29.57,5.67,35.46,23.22,36.39,20.16,13.81,10.28,95.8,0.43,0.4,2.34,,,,,,133.0,,0.0,80010.0,50090.0,0.0,0.0,,,,,,,,,,,,
26009,2021,,,0.0,0.0,1746.0,11046.0,10.0,9.0,,2.0,,0.0,0.0,2.0,1.0,2.0,,13.0,6.0,3.0,7.0,14.95,1.0,1.0,0.0,7.6,55759.0,17655.0,5295.0,2412.0,16.0,6706.0,,23813.0,,,,0.0,,0.0,,2009.0,23427,6398,27.31,7057,30.12,60378,813,168600,4.66,46.41,29.99,6.21,36.24,23.02,36.71,20.82,13.65,9.85,95.04,0.18,0.32,2.41,,,,,,133.0,,0.0,82750.0,51850.0,0.0,0.0,32.04,21.97,,,,,,,,,,
26009,2022,,,0.0,0.0,1716.0,11207.0,10.0,8.0,,2.0,,0.0,0.0,2.0,1.0,2.0,,11.0,6.0,3.0,6.0,12.52,1.0,1.0,0.0,6.8,56234.0,18006.0,5843.0,2236.0,14.0,6947.0,,24249.0,,,,0.0,,0.0,,1927.0,23662,6606,27.92,7205,30.45,68850,919,199800,4.56,47.43,32.45,5.64,36.16,22.11,29.65,20.55,13.28,9.38,94.37,0.63,0.37,2.46,,,,,,133.0,,0.0,89010.0,55860.0,0.0,0.0,,,,,,,,,,,,
26009,2023,,0.0,0.0,0.0,1776.0,11178.0,11.0,8.0,,2.0,,0.0,0.0,2.0,1.0,2.0,,11.0,6.0,3.0,6.0,14.06,1.0,1.0,0.0,,59391.0,18239.0,6263.0,2454.0,14.0,7128.0,,24409.0,,,,1.0,8.0,0.0,,1881.0,23876,6748,28.26,7264,30.42,71421,920,222500,4.07,47.09,34.34,5.31,37.75,,31.31,20.86,13.71,9.45,93.86,0.36,0.4,2.12,,,,,,133.0,,0.0,94480.0,60790.0,0.0,0.0,,,,,,,,,,,,
26011,2010,,,0.0,1.0,1626.0,7397.0,3.0,2.0,,1.0,,960.0,68.0,2.0,2.0,1.0,363.19,6.0,0.0,2.0,5.0,,,112.0,0.0,,28175.0,11423.0,1318.0,2878.0,7.0,,43.8,,,,,2.0,,154.0,,1659.0,16487,3261,19.78,6359,38.57,36689,492,99000,,,10.61,,36.13,,47.75,27.7,,16.5,95.72,1.53,0.35,1.3,,,,,,68.0,,0.019828315802200458,,41360.0,,0.01888758962641665,,,,,,,,,,,,
26011,2011,,,0.0,1.0,1753.0,7309.0,5.0,2.0,,1.0,,968.0,68.0,2.0,2.0,2.0,,6.0,1.0,1.0,5.0,,,2.0,0.0,,29563.0,11417.0,1331.0,2887.0,7.0,3234.0,,15649.0,,,,2.0,,1.0,,1601.0,16226,3285,20.25,6058,37.34,36281,528,94900,13.23,40.37,10.77,,34.91,,48.4,27.51,,17.86,94.24,2.04,0.18,1.38,,,,,,68.0,,0.019828315802200458,,42040.0,,0.01919812059706373,,,,,,,,,,,,
26011,2012,,,0.0,1.0,1656.0,7321.0,5.0,2.0,,1.0,,1027.0,64.0,2.0,1.0,2.0,,4.0,1.0,1.0,3.0,,,2.0,0.0,,30543.0,11426.0,1301.0,2835.0,5.0,3302.0,,15477.0,,,,2.0,,1.0,,1580.0,15952,3294,20.65,5960,37.36,36937,554,90900,13.8,41.17,11.0,12.41,34.72,,45.99,27.47,16.76,17.99,96.36,1.58,0.19,1.49,,,,,,68.0,,0.019828315802200458,67930.0,42400.0,0.019299863769071172,0.019362519346229835,23.31,19.64,,,,,,,,,,
26011,2013,,0.0,0.0,1.0,1648.0,7201.0,4.0,2.0,,1.0,,1035.0,64.0,2.0,1.0,2.0,,5.0,0.0,0.0,4.0,,1.0,2.0,0.0,,30686.0,11391.0,1323.0,2776.0,6.0,3393.0,,15487.0,,,,2.0,8.0,1.0,7.0,1557.0,15753,3297,20.93,5756,36.54,38874,572,90200,14.39,41.78,11.43,12.82,35.44,,41.14,26.57,16.57,18.1,96.39,1.1,0.26,1.63,,,,,,68.0,,0.019828315802200458,68910.0,42910.0,0.01957829548545112,0.019595417574215145,30.65,13.43,,,,,,,,,,
26011,2014,,,0.0,1.0,1751.0,7011.0,4.0,2.0,,1.0,0.0,1019.0,64.0,,,,,5.0,0.0,0.0,4.0,,0.0,2.0,0.0,,32061.0,11380.0,1341.0,3010.0,6.0,3458.0,,15353.0,,0.0,,2.0,,1.0,,1546.0,15564,3333,21.41,5536,35.57,38129,570,87800,14.36,41.33,11.54,12.24,36.21,,42.07,26.81,18.02,18.81,96.53,1.17,0.25,1.72,,,,,,68.0,,0.019828315802200458,69790.0,43420.0,0.019828315802200458,0.019828315802200458,30.25,19.05,,,,,,,,,,
26011,2015,,0.0,0.0,,1588.0,7046.0,3.0,2.0,5.0,1.0,,1058.0,64.0,2.0,1.0,2.0,,6.0,0.0,1.0,4.0,,0.0,2.0,0.0,,33369.0,11390.0,1433.0,3024.0,6.0,3521.0,,15261.0,0.0,,1.0,2.0,,0.0,,1520.0,15424,3377,21.89,5399,35.0,38307,587,87500,11.97,41.01,11.66,10.53,35.41,,41.92,26.08,19.34,19.86,96.45,0.49,0.26,1.82,,,,,,68.0,,0.019828315802200458,71000.0,44030.0,0.0201720937377308,0.020106880349398577,28.75,13.91,,,,,,,,,,
26011,2016,,,0.0,1.0,1430.0,7067.0,3.0,2.0,,1.0,,1056.0,64.0,2.0,1.0,2.0,,6.0,1.0,1.0,4.0,,0.0,2.0,0.0,,34941.0,11360.0,1466.0,2456.0,6.0,3604.0,,15122.0,,,,2.0,,1.0,,1321.0,15327,3473,22.66,5265,34.35,39240,585,88400,10.78,42.07,11.39,9.43,36.62,,41.52,24.78,18.45,19.21,96.58,0.5,0.38,1.9,,,,,,68.0,,0.019828315802200458,72180.0,44840.0,0.02050734825337196,0.020476777535022306,30.23,12.09,,,,,,,,,,
26011,2017,,0.0,0.0,1.0,,,2.0,1.0,,1.0,,883.0,25.0,2.0,1.0,2.0,,6.0,1.0,1.0,4.0,,1.0,2.0,0.0,,36296.0,,,2326.0,5.0,3706.0,,15045.0,,,,2.0,,1.0,,1291.0,15238,3537,23.21,5111,33.54,39947,610,88900,9.59,42.41,11.61,8.42,36.8,,40.05,23.44,18.62,18.47,96.24,0.52,0.39,1.97,,,,,,68.0,,0.019828315802200458,73550.0,45710.0,0.02089658442831127,0.02087407451217372,32.86,13.15,,,,,,,,,,
26011,2018,,0.0,0.0,1.0,,,2.0,1.0,,1.0,,977.0,64.0,2.0,1.0,2.0,,5.0,1.0,0.0,4.0,,0.0,2.0,0.0,,37369.0,,,2360.0,5.0,3747.0,,15041.0,,,,2.0,,1.0,,1271.0,15165,3578,23.59,5004,33.0,40769,592,90000,9.55,41.9,11.78,6.88,37.26,,41.28,22.22,19.98,18.16,96.25,0.59,0.36,1.98,,,,,,68.0,,0.019828315802200458,75510.0,47050.0,0.021453447861071166,0.021486003189625322,34.45,15.2,,,,,,,,,,
26011,2019,,,0.0,1.0,,,2.0,1.0,,1.0,,743.0,54.0,2.0,1.0,2.0,,5.0,1.0,0.0,4.0,,0.0,2.0,0.0,9.2,39009.0,,,2528.0,5.0,3840.0,,14883.0,,,,2.0,,1.0,,1247.0,15070,3662,24.3,4920,32.65,42290,604,94400,7.09,42.18,12.58,6.01,37.42,27.14,39.53,19.89,18.39,17.14,96.22,0.41,0.36,2.02,,,,,,68.0,,0.019828315802200458,77460.0,48500.0,0.022007470153868,0.022148164818211014,29.18,17.4,,,,,,,,,,
26011,2020,,0.0,0.0,1.0,1430.0,7067.0,2.0,1.0,,1.0,,631.0,54.0,2.0,1.0,2.0,363.18,5.0,1.0,0.0,3.0,18.0,1.0,44.0,0.0,8.3,43466.0,11360.0,1466.0,1888.0,4.0,3947.0,41.3,14953.0,,,,2.0,,1.0,,1220.0,15013,3741,24.92,4852,32.32,45679,550,98600,6.76,43.18,12.9,5.73,39.36,27.83,34.37,17.13,16.83,14.48,95.85,0.44,0.22,2.02,,,,,,68.0,,0.019828315802200458,80010.0,50090.0,0.022731960844448472,0.022874259293694632,,,,,,,,,,,,
26011,2021,,,0.0,1.0,1498.0,6920.0,4.0,3.0,,1.0,,604.0,54.0,2.0,1.0,2.0,,5.0,2.0,0.0,3.0,22.16,1.0,2.0,0.0,7.6,47470.0,11313.0,1622.0,2204.0,6.0,3969.0,,14975.0,,,,1.0,,1.0,,1187.0,15009,3763,25.07,4786,31.89,48989,595,104100,7.69,42.95,14.34,6.25,38.44,26.82,38.34,16.55,17.8,13.94,95.31,0.49,0.24,2.19,,,,,,68.0,,0.019828315802200458,82750.0,51850.0,0.023510433194327093,0.02367798651184002,25.75,25.99,,,,,,,,,,
26011,2022,,,0.0,1.0,1488.0,6884.0,4.0,3.0,,1.0,,647.0,44.0,2.0,1.0,2.0,,5.0,2.0,0.0,3.0,13.7,1.0,2.0,0.0,6.4,46696.0,11313.0,1649.0,2039.0,6.0,4069.0,,15089.0,,,,1.0,,1.0,,1100.0,15031,3842,25.56,4753,31.62,53487,665,118200,7.23,44.22,14.58,5.68,37.68,26.66,37.3,16.32,17.77,13.56,94.56,0.56,0.16,2.25,,,,,,68.0,,0.019828315802200458,89010.0,55860.0,0.02528898681120308,0.02550920591227355,,,,,,,,,,,,
26011,2023,,0.0,0.0,1.0,1383.0,6848.0,4.0,2.0,,2.0,,607.0,44.0,2.0,1.0,2.0,,5.0,1.0,0.0,3.0,16.92,1.0,2.0,0.0,,49129.0,11340.0,1792.0,2259.0,5.0,4200.0,,15145.0,,,,4.0,8.0,1.0,,1059.0,15054,3964,26.33,4730,31.42,56989,741,129000,6.26,44.51,15.8,6.26,34.77,25.55,40.26,16.68,16.8,13.41,93.9,0.6,0.19,2.13,,,,,,68.0,,0.019828315802200458,94480.0,60790.0,0.026843090370997268,0.027760555449464895,,,,,,,,,,,,
26013,2010,,,0.0,1.0,525.0,3041.0,2.0,2.0,,1.0,,606.0,44.0,2.0,1.0,2.0,898.26,6.0,4.0,1.0,6.0,,,103.0,0.0,,26562.0,6578.0,824.0,1106.0,8.0,,9.9,,,,,0.0,,8.0,,968.0,8882,1393,15.68,3853,43.38,40541,496,86500,,,11.42,,18.03,,30.64,24.92,,11.95,75.11,6.74,0.56,1.36,,,,,,59.0,,0.0,,41360.0,,0.0,,,,,,,,,,,,
26013,2011,,,0.0,1.0,549.0,2948.0,3.0,3.0,,1.0,,558.0,15.0,2.0,1.0,2.0,,6.0,2.0,1.0,6.0,,,1.0,0.0,,27101.0,6593.0,865.0,1339.0,9.0,1519.0,,8808.0,,,,0.0,,1.0,,801.0,8854,1531,17.29,3737,42.21,40115,483,84700,8.9,38.28,11.29,,18.26,,31.94,26.27,,13.04,75.55,9.0,1.89,1.07,,,,,,59.0,,0.0,,42040.0,,0.0,,,,,,,,,,,,
26013,2012,,,0.0,1.0,491.0,2974.0,3.0,3.0,,1.0,,523.0,15.0,2.0,1.0,2.0,,7.0,2.0,3.0,6.0,,,1.0,0.0,,28966.0,6422.0,1005.0,1305.0,9.0,1569.0,,8683.0,,,,1.0,,1.0,,783.0,8808,1523,17.29,3686,41.85,39594,494,83100,9.97,34.45,11.58,11.38,15.98,,34.8,25.27,15.94,14.71,74.55,11.69,1.7,1.07,,,,,,59.0,,0.0,67930.0,42400.0,0.0,0.0,22.45,20.2,,,,,,,,,,
26013,2013,,0.0,0.0,1.0,567.0,3010.0,3.0,3.0,,1.0,,560.0,15.0,2.0,1.0,2.0,,8.0,5.0,1.0,7.0,,0.0,1.0,0.0,,29248.0,6246.0,966.0,1273.0,10.0,1611.0,,8695.0,,,,1.0,9.0,1.0,10.0,764.0,8787,1550,17.64,3840,43.7,41189,509,84000,10.24,32.94,12.01,11.26,14.2,,35.67,23.52,15.56,13.18,74.36,15.35,1.15,1.1,,,,,,59.0,,0.0,68910.0,42910.0,0.0,0.0,25.45,20.65,,,,,,,,,,
26013,2014,,,0.0,1.0,619.0,3391.0,3.0,3.0,,1.0,0.0,536.0,15.0,,,,,7.0,5.0,1.0,7.0,,0.0,1.0,0.0,,29718.0,6249.0,905.0,1208.0,10.0,1655.0,,8654.0,,0.0,,1.0,,1.0,,729.0,8740,1530,17.51,3795,43.42,40935,529,86500,7.94,30.98,12.53,9.96,16.66,,39.46,23.48,14.72,15.28,74.12,17.52,0.57,1.22,,,,,,59.0,,0.0,69790.0,43420.0,0.0,0.0,24.2,15.13,,,,,,,,,,
26013,2015,,0.0,0.0,,623.0,3463.0,4.0,3.0,4.0,1.0,,518.0,15.0,2.0,1.0,2.0,,6.0,4.0,0.0,6.0,,0.0,1.0,0.0,,30256.0,6242.0,987.0,1303.0,9.0,1689.0,,8575.0,0.0,,0.0,1.0,,0.0,,717.0,8690,1602,18.43,3732,42.95,39803,516,88100,8.07,29.52,13.12,8.38,16.07,,42.23,23.14,15.7,15.61,73.77,18.49,0.58,1.3,,,,,,59.0,,0.0,71000.0,44030.0,0.0,0.0,30.04,20.03,,,,,,,,,,
26013,2016,,,0.0,1.0,568.0,3389.0,3.0,2.0,,1.0,,540.0,15.0,2.0,1.0,2.0,,7.0,4.0,0.0,7.0,,0.0,1.0,0.0,,30541.0,6201.0,940.0,1235.0,9.0,1724.0,,8503.0,,,,1.0,,1.0,,768.0,8612,1610,18.69,3559,41.33,42810,536,90900,6.8,30.06,15.65,7.56,17.28,17.86,40.26,20.76,14.17,15.04,73.63,18.2,0.42,1.42,,,,,,59.0,,0.0,72180.0,44840.0,0.0,0.0,28.72,13.6,,,,,,,,,,
26013,2017,,0.0,0.0,1.0,,,3.0,2.0,,1.0,,502.0,15.0,2.0,1.0,2.0,,7.0,4.0,0.0,7.0,,0.0,1.0,0.0,,31211.0,,,1237.0,9.0,1792.0,,8441.0,,,,1.0,,1.0,,753.0,8580,1712,19.95,3269,38.1,42757,567,93100,5.98,30.8,15.47,6.79,18.22,18.28,36.06,21.82,15.85,14.45,73.51,16.01,0.49,1.49,,,,,,59.0,,0.0,73550.0,45710.0,0.0,0.0,27.45,20.22,,,,,,,,,,
26013,2018,,0.0,0.0,1.0,,,2.0,1.0,,1.0,,442.0,15.0,2.0,1.0,2.0,,7.0,4.0,0.0,7.0,,0.0,1.0,0.0,,33519.0,,,1126.0,8.0,1840.0,,8320.0,,,,1.0,,1.0,,716.0,8507,1770,20.81,3180,37.38,42444,550,102700,6.38,34.81,14.48,5.25,19.41,,40.66,20.38,15.44,16.36,73.42,10.12,0.49,1.55,,,,,,59.0,,0.0,75510.0,47050.0,0.0,0.0,30.39,23.81,,,,,,,,,,
26013,2019,,,0.0,1.0,,,2.0,1.0,,1.0,,396.0,15.0,2.0,1.0,2.0,,7.0,4.0,0.0,7.0,,0.0,1.0,0.0,9.2,34044.0,,,984.0,8.0,1867.0,,8209.0,,,,1.0,,1.0,,697.0,8421,1827,21.7,3127,37.13,46065,528,102200,6.15,36.91,15.81,5.49,19.59,,34.58,18.36,15.25,14.82,73.4,9.3,0.4,1.59,,,,,,59.0,,0.0,77460.0,48500.0,0.0,0.0,27.78,16.16,,,,,,,,,,
